"","Date_time","Longitude_NTU","Latitude_NTU","Date","Time","Longitude","Latitude"
"174873","2018-01-17 15:03:55","11624.64804","4002.33474","2018-01-17","15:03:55",116.418001111111,40.0426316666667
"174874","2018-01-17 15:04:00","11624.64783","4002.33499","2018-01-17","15:04:00",116.417995277778,40.0426386111111
"174875","2018-01-17 15:04:05","11624.6486","4002.33332","2018-01-17","15:04:05",116.418016666667,40.0425922222222
"174876","2018-01-17 15:04:10","11624.64868","4002.33183","2018-01-17","15:04:10",116.418018888889,40.0425508333333
"174877","2018-01-17 15:04:15","11624.64874","4002.33084","2018-01-17","15:04:15",116.418020555556,40.0425233333333
"174878","2018-01-17 15:04:20","11624.64724","4002.33299","2018-01-17","15:04:20",116.417978888889,40.0425830555556
"174879","2018-01-17 15:04:25","11624.64572","4002.33447","2018-01-17","15:04:25",116.417936666667,40.0426241666667
"174880","2018-01-17 15:04:30","11624.64296","4002.33645","2018-01-17","15:04:30",116.41786,40.0426791666667
"174881","2018-01-17 15:04:35","11624.64215","4002.33754","2018-01-17","15:04:35",116.4178375,40.0427094444444
"174882","2018-01-17 15:04:40","11624.64161","4002.33962","2018-01-17","15:04:40",116.4178225,40.0427672222222
"174883","2018-01-17 15:04:45","11624.64177","4002.34031","2018-01-17","15:04:45",116.417826944444,40.0427863888889
"174884","2018-01-17 15:04:50","11624.64206","4002.34054","2018-01-17","15:04:50",116.417835,40.0427927777778
"174885","2018-01-17 15:04:55","11624.64229","4002.34101","2018-01-17","15:04:55",116.417841388889,40.0428058333333
"174886","2018-01-17 15:05:00","11624.64245","4002.34133","2018-01-17","15:05:00",116.417845833333,40.0428147222222
"174887","2018-01-17 15:05:05","11624.64337","4002.34026","2018-01-17","15:05:05",116.417871388889,40.042785
"174888","2018-01-17 15:05:10","11624.64478","4002.33957","2018-01-17","15:05:10",116.417910555556,40.0427658333333
"174889","2018-01-17 15:05:20","11624.64478","4002.33506","2018-01-17","15:05:20",116.417910555556,40.0426405555556
"174890","2018-01-17 15:05:25","11624.6445","4002.33355","2018-01-17","15:05:25",116.417902777778,40.0425986111111
"174891","2018-01-17 15:05:30","11624.64446","4002.33353","2018-01-17","15:05:30",116.417901666667,40.0425980555556
"174892","2018-01-17 15:05:35","11624.64354","4002.33446","2018-01-17","15:05:35",116.417876111111,40.0426238888889
"174893","2018-01-17 15:05:45","11624.64365","4002.3296","2018-01-17","15:05:45",116.417879166667,40.0424888888889
"174894","2018-01-17 15:05:50","11624.6442","4002.32459","2018-01-17","15:05:50",116.417894444444,40.0423497222222
"174895","2018-01-17 15:05:55","11624.64374","4002.32327","2018-01-17","15:05:55",116.417881666667,40.0423130555556
"174896","2018-01-17 15:06:00","11624.64449","4002.32069","2018-01-17","15:06:00",116.4179025,40.0422413888889
"174897","2018-01-17 15:06:05","11624.64449","4002.31867","2018-01-17","15:06:05",116.4179025,40.0421852777778
"174898","2018-01-17 15:06:10","11624.64423","4002.31815","2018-01-17","15:06:10",116.417895277778,40.0421708333333
"174899","2018-01-17 15:06:15","11624.64492","4002.31794","2018-01-17","15:06:15",116.417914444444,40.042165
"174900","2018-01-17 15:06:20","11624.64346","4002.32109","2018-01-17","15:06:20",116.417873888889,40.0422525
"174901","2018-01-17 15:06:25","11624.64161","4002.32318","2018-01-17","15:06:25",116.4178225,40.0423105555555
"174902","2018-01-17 15:06:30","11624.64022","4002.32706","2018-01-17","15:06:30",116.417783888889,40.0424183333333
"174903","2018-01-17 15:06:35","11624.63939","4002.32958","2018-01-17","15:06:35",116.417760833333,40.0424883333333
"174904","2018-01-17 15:06:40","11624.63675","4002.33731","2018-01-17","15:06:40",116.4176875,40.0427030555555
"174905","2018-01-17 15:06:45","11624.63887","4002.33804","2018-01-17","15:06:45",116.417746388889,40.0427233333333
"174906","2018-01-17 15:06:50","11624.63195","4002.36181","2018-01-17","15:06:50",116.417554166667,40.0433836111111
"174907","2018-01-17 15:06:55","11624.62902","4002.37156","2018-01-17","15:06:55",116.417472777778,40.0436544444444
"174908","2018-01-17 15:07:00","11624.62543","4002.38073","2018-01-17","15:07:00",116.417373055556,40.0439091666667
"174909","2018-01-17 15:07:10","11624.61778","4002.39878","2018-01-17","15:07:10",116.417160555556,40.0444105555556
"174910","2018-01-17 15:07:15","11624.61546","4002.40604","2018-01-17","15:07:15",116.417096111111,40.0446122222222
"174911","2018-01-17 15:07:20","11624.61439","4002.41131","2018-01-17","15:07:20",116.417066388889,40.0447586111111
"174912","2018-01-17 15:07:25","11624.61441","4002.41349","2018-01-17","15:07:25",116.417066944444,40.0448191666667
"174913","2018-01-17 15:07:30","11624.61443","4002.41586","2018-01-17","15:07:30",116.4170675,40.044885
"174914","2018-01-17 15:07:35","11624.60901","4002.43618","2018-01-17","15:07:35",116.416916944444,40.0454494444445
"174915","2018-01-17 15:07:40","11624.60959","4002.43802","2018-01-17","15:07:40",116.416933055556,40.0455005555556
"174916","2018-01-17 15:07:45","11624.60929","4002.44013","2018-01-17","15:07:45",116.416924722222,40.0455591666667
"174930","2018-01-17 15:08:55","11624.63525","4002.356","2018-01-17","15:08:55",116.417645833333,40.0432222222222
"174931","2018-01-17 15:09:00","11624.63634","4002.35222","2018-01-17","15:09:00",116.417676111111,40.0431172222222
"174932","2018-01-17 15:09:05","11624.63629","4002.3526","2018-01-17","15:09:05",116.417674722222,40.0431277777778
"174933","2018-01-17 15:09:10","11624.63667","4002.353","2018-01-17","15:09:10",116.417685277778,40.0431388888889
"174934","2018-01-17 15:09:15","11624.636","4002.35454","2018-01-17","15:09:15",116.417666666667,40.0431816666667
"174935","2018-01-17 15:09:20","11624.63581","4002.35467","2018-01-17","15:09:20",116.417661388889,40.0431852777778
"174942","2018-01-17 15:09:55","11624.62752","4002.37898","2018-01-17","15:09:55",116.417431111111,40.0438605555555
"174943","2018-01-17 15:10:00","11624.63837","4002.34297","2018-01-17","15:10:00",116.4177325,40.0428602777778
"174944","2018-01-17 15:10:05","11624.63887","4002.34027","2018-01-17","15:10:05",116.417746388889,40.0427852777778
"174945","2018-01-17 15:10:10","11624.63778","4002.34396","2018-01-17","15:10:10",116.417716111111,40.0428877777778
"174946","2018-01-17 15:10:20","11624.63831","4002.34274","2018-01-17","15:10:20",116.417730833333,40.0428538888889
"174947","2018-01-17 15:10:25","11624.63934","4002.34138","2018-01-17","15:10:25",116.417759444444,40.0428161111111
"174948","2018-01-17 15:10:30","11624.63869","4002.34376","2018-01-17","15:10:30",116.417741388889,40.0428822222222
"174949","2018-01-17 15:10:35","11624.63911","4002.34368","2018-01-17","15:10:35",116.417753055556,40.04288
"174950","2018-01-17 15:10:40","11624.63904","4002.34536","2018-01-17","15:10:40",116.417751111111,40.0429266666667
"174951","2018-01-17 15:10:45","11624.63977","4002.34408","2018-01-17","15:10:45",116.417771388889,40.0428911111111
"174952","2018-01-17 15:10:50","11624.64062","4002.34286","2018-01-17","15:10:50",116.417795,40.0428572222222
"174953","2018-01-17 15:10:55","11624.64092","4002.34269","2018-01-17","15:10:55",116.417803333333,40.0428525
"174954","2018-01-17 15:11:00","11624.6415","4002.34215","2018-01-17","15:11:00",116.417819444444,40.0428375
"174955","2018-01-17 15:11:05","11624.64133","4002.34203","2018-01-17","15:11:05",116.417814722222,40.0428341666667
"174956","2018-01-17 15:11:10","11624.64206","4002.34142","2018-01-17","15:11:10",116.417835,40.0428172222222
"174957","2018-01-17 15:11:15","11624.64185","4002.34154","2018-01-17","15:11:15",116.417829166667,40.0428205555556
"174958","2018-01-17 15:11:20","11624.64224","4002.34145","2018-01-17","15:11:20",116.41784,40.0428180555556
"174959","2018-01-17 15:11:25","11624.64232","4002.34245","2018-01-17","15:11:25",116.417842222222,40.0428458333333
"174960","2018-01-17 15:11:30","11624.64299","4002.34224","2018-01-17","15:11:30",116.417860833333,40.04284
"174961","2018-01-17 15:11:35","11624.64281","4002.34264","2018-01-17","15:11:35",116.417855833333,40.0428511111111
"174962","2018-01-17 15:11:40","11624.64325","4002.34253","2018-01-17","15:11:40",116.417868055556,40.0428480555555
"174963","2018-01-17 15:11:45","11624.64359","4002.3424","2018-01-17","15:11:45",116.4178775,40.0428444444444
"174964","2018-01-17 15:11:50","11624.64388","4002.34181","2018-01-17","15:11:50",116.417885555556,40.0428280555555
"174965","2018-01-17 15:11:55","11624.64431","4002.34173","2018-01-17","15:11:55",116.4178975,40.0428258333333
"174966","2018-01-17 15:12:00","11624.64449","4002.34275","2018-01-17","15:12:00",116.4179025,40.0428541666667
"174967","2018-01-17 15:12:05","11624.64517","4002.34167","2018-01-17","15:12:05",116.417921388889,40.0428241666667
"174968","2018-01-17 15:12:10","11624.64599","4002.33989","2018-01-17","15:12:10",116.417944166667,40.0427747222222
"174969","2018-01-17 15:12:15","11624.64641","4002.33983","2018-01-17","15:12:15",116.417955833333,40.0427730555556
"174970","2018-01-17 15:12:20","11624.64691","4002.3403","2018-01-17","15:12:20",116.417969722222,40.0427861111111
"174971","2018-01-17 15:12:25","11624.64689","4002.34028","2018-01-17","15:12:25",116.417969166667,40.0427855555556
"174972","2018-01-17 15:12:30","11624.64712","4002.33982","2018-01-17","15:12:30",116.417975555556,40.0427727777778
"174973","2018-01-17 15:12:35","11624.64709","4002.33968","2018-01-17","15:12:35",116.417974722222,40.0427688888889
"174974","2018-01-17 15:12:40","11624.64724","4002.33905","2018-01-17","15:12:40",116.417978888889,40.0427513888889
"174975","2018-01-17 15:12:45","11624.64742","4002.33948","2018-01-17","15:12:45",116.417983888889,40.0427633333333
"174976","2018-01-17 15:12:50","11624.64781","4002.33952","2018-01-17","15:12:50",116.417994722222,40.0427644444444
"174977","2018-01-17 15:12:55","11624.64783","4002.33998","2018-01-17","15:12:55",116.417995277778,40.0427772222222
"174978","2018-01-17 15:13:00","11624.64726","4002.34112","2018-01-17","15:13:00",116.417979444444,40.0428088888889
"174979","2018-01-17 15:13:05","11624.64653","4002.34316","2018-01-17","15:13:05",116.417959166667,40.0428655555556
"174980","2018-01-17 15:13:10","11624.64607","4002.34321","2018-01-17","15:13:10",116.417946388889,40.0428669444444
"174981","2018-01-17 15:13:15","11624.64593","4002.34311","2018-01-17","15:13:15",116.4179425,40.0428641666667
"174982","2018-01-17 15:13:20","11624.64568","4002.34274","2018-01-17","15:13:20",116.417935555556,40.0428538888889
"174983","2018-01-17 15:13:25","11624.64555","4002.34099","2018-01-17","15:13:25",116.417931944444,40.0428052777778
"174984","2018-01-17 15:13:30","11624.64487","4002.34163","2018-01-17","15:13:30",116.417913055556,40.0428230555556
"174985","2018-01-17 15:13:35","11624.64483","4002.34127","2018-01-17","15:13:35",116.417911944444,40.0428130555555
"174986","2018-01-17 15:13:40","11624.64458","4002.34116","2018-01-17","15:13:40",116.417905,40.04281
"174987","2018-01-17 15:13:45","11624.64481","4002.34041","2018-01-17","15:13:45",116.417911388889,40.0427891666667
"174988","2018-01-17 15:13:50","11624.6445","4002.34128","2018-01-17","15:13:50",116.417902777778,40.0428133333333
"174989","2018-01-17 15:13:55","11624.64483","4002.341","2018-01-17","15:13:55",116.417911944444,40.0428055555555
"174990","2018-01-17 15:14:00","11624.64442","4002.34165","2018-01-17","15:14:00",116.417900555556,40.0428236111111
"174991","2018-01-17 15:14:05","11624.6443","4002.34234","2018-01-17","15:14:05",116.417897222222,40.0428427777778
"174992","2018-01-17 15:14:10","11624.64423","4002.34272","2018-01-17","15:14:10",116.417895277778,40.0428533333333
"174993","2018-01-17 15:14:20","11624.6453","4002.34097","2018-01-17","15:14:20",116.417925,40.0428047222222
"174994","2018-01-17 15:14:25","11624.64557","4002.34067","2018-01-17","15:14:25",116.4179325,40.0427963888889
"174995","2018-01-17 15:14:30","11624.64608","4002.33949","2018-01-17","15:14:30",116.417946666667,40.0427636111111
"174996","2018-01-17 15:14:35","11624.64601","4002.33985","2018-01-17","15:14:35",116.417944722222,40.0427736111111
"174997","2018-01-17 15:14:40","11624.64595","4002.33996","2018-01-17","15:14:40",116.417943055556,40.0427766666667
"174998","2018-01-17 15:14:45","11624.646","4002.34011","2018-01-17","15:14:45",116.417944444444,40.0427808333333
"174999","2018-01-17 15:14:50","11624.64603","4002.34013","2018-01-17","15:14:50",116.417945277778,40.0427813888889
"175000","2018-01-17 15:14:55","11624.64599","4002.34042","2018-01-17","15:14:55",116.417944166667,40.0427894444444
"175001","2018-01-17 15:15:00","11624.64596","4002.34058","2018-01-17","15:15:00",116.417943333333,40.0427938888889
"175002","2018-01-17 15:15:05","11624.6458","4002.34085","2018-01-17","15:15:05",116.417938888889,40.0428013888889
"175003","2018-01-17 15:15:10","11624.64631","4002.34038","2018-01-17","15:15:10",116.417953055556,40.0427883333333
"175004","2018-01-17 15:15:15","11624.64685","4002.33919","2018-01-17","15:15:15",116.417968055556,40.0427552777778
"175005","2018-01-17 15:15:20","11624.64718","4002.3383","2018-01-17","15:15:20",116.417977222222,40.0427305555556
"175006","2018-01-17 15:15:25","11624.64711","4002.33861","2018-01-17","15:15:25",116.417975277778,40.0427391666667
"175007","2018-01-17 15:15:30","11624.6472","4002.33895","2018-01-17","15:15:30",116.417977777778,40.0427486111111
"175008","2018-01-17 15:15:35","11624.64713","4002.33895","2018-01-17","15:15:35",116.417975833333,40.0427486111111
"175009","2018-01-17 15:15:40","11624.64712","4002.33821","2018-01-17","15:15:40",116.417975555556,40.0427280555555
"175010","2018-01-17 15:15:45","11624.64652","4002.33945","2018-01-17","15:15:45",116.417958888889,40.0427625
"175011","2018-01-17 15:15:50","11624.64547","4002.3409","2018-01-17","15:15:50",116.417929722222,40.0428027777778
"175012","2018-01-17 15:15:55","11624.64535","4002.34042","2018-01-17","15:15:55",116.417926388889,40.0427894444444
"175013","2018-01-17 15:16:00","11624.64515","4002.3406","2018-01-17","15:16:00",116.417920833333,40.0427944444444
"175014","2018-01-17 15:16:05","11624.64523","4002.34037","2018-01-17","15:16:05",116.417923055556,40.0427880555556
"175015","2018-01-17 15:16:10","11624.64454","4002.34107","2018-01-17","15:16:10",116.417903888889,40.0428075
"175016","2018-01-17 15:16:15","11624.64459","4002.34089","2018-01-17","15:16:15",116.417905277778,40.0428025
"175017","2018-01-17 15:16:20","11624.64498","4002.34073","2018-01-17","15:16:20",116.417916111111,40.0427980555555
"175018","2018-01-17 15:16:25","11624.64513","4002.34112","2018-01-17","15:16:25",116.417920277778,40.0428088888889
"175019","2018-01-17 15:16:30","11624.64572","4002.34034","2018-01-17","15:16:30",116.417936666667,40.0427872222222
"175020","2018-01-17 15:16:35","11624.64571","4002.34072","2018-01-17","15:16:35",116.417936388889,40.0427977777778
"175021","2018-01-17 15:16:40","11624.64583","4002.34052","2018-01-17","15:16:40",116.417939722222,40.0427922222222
"175022","2018-01-17 15:16:45","11624.64642","4002.33988","2018-01-17","15:16:45",116.417956111111,40.0427744444444
"175023","2018-01-17 15:16:50","11624.64623","4002.34042","2018-01-17","15:16:50",116.417950833333,40.0427894444444
"175024","2018-01-17 15:16:55","11624.64576","4002.34139","2018-01-17","15:16:55",116.417937777778,40.0428163888889
"175025","2018-01-17 15:17:00","11624.64553","4002.34164","2018-01-17","15:17:00",116.417931388889,40.0428233333333
"175026","2018-01-17 15:17:05","11624.64689","4002.34129","2018-01-17","15:17:05",116.417969166667,40.0428136111111
"175027","2018-01-17 15:17:10","11624.64631","4002.34271","2018-01-17","15:17:10",116.417953055556,40.0428530555556
"175028","2018-01-17 15:17:15","11624.64672","4002.34185","2018-01-17","15:17:15",116.417964444444,40.0428291666667
"175029","2018-01-17 15:17:20","11624.64694","4002.34186","2018-01-17","15:17:20",116.417970555556,40.0428294444444
"175030","2018-01-17 15:17:25","11624.64736","4002.3416","2018-01-17","15:17:25",116.417982222222,40.0428222222222
"175031","2018-01-17 15:17:30","11624.64725","4002.34201","2018-01-17","15:17:30",116.417979166667,40.0428336111111
"175032","2018-01-17 15:17:35","11624.64622","4002.34314","2018-01-17","15:17:35",116.417950555556,40.042865
"175033","2018-01-17 15:17:40","11624.64572","4002.34284","2018-01-17","15:17:40",116.417936666667,40.0428566666667
"175034","2018-01-17 15:17:45","11624.6451","4002.34286","2018-01-17","15:17:45",116.417919444444,40.0428572222222
"175035","2018-01-17 15:17:50","11624.64547","4002.34208","2018-01-17","15:17:50",116.417929722222,40.0428355555555
"175036","2018-01-17 15:17:55","11624.64654","4002.34069","2018-01-17","15:17:55",116.417959444444,40.0427969444444
"175037","2018-01-17 15:18:00","11624.64738","4002.33973","2018-01-17","15:18:00",116.417982777778,40.0427702777778
"175038","2018-01-17 15:18:05","11624.64775","4002.33884","2018-01-17","15:18:05",116.417993055556,40.0427455555555
"175039","2018-01-17 15:18:10","11624.64749","4002.33852","2018-01-17","15:18:10",116.417985833333,40.0427366666667
"175040","2018-01-17 15:18:15","11624.64722","4002.33868","2018-01-17","15:18:15",116.417978333333,40.0427411111111
"175041","2018-01-17 15:18:20","11624.64647","4002.34025","2018-01-17","15:18:20",116.4179575,40.0427847222222
"175042","2018-01-17 15:18:25","11624.6467","4002.34042","2018-01-17","15:18:25",116.417963888889,40.0427894444444
"175043","2018-01-17 15:18:30","11624.64613","4002.34226","2018-01-17","15:18:30",116.417948055556,40.0428405555555
"175044","2018-01-17 15:18:35","11624.64603","4002.3424","2018-01-17","15:18:35",116.417945277778,40.0428444444444
"175045","2018-01-17 15:18:40","11624.64591","4002.34231","2018-01-17","15:18:40",116.417941944444,40.0428419444444
"175046","2018-01-17 15:18:45","11624.64611","4002.34168","2018-01-17","15:18:45",116.4179475,40.0428244444444
"175047","2018-01-17 15:18:50","11624.64675","4002.34097","2018-01-17","15:18:50",116.417965277778,40.0428047222222
"175048","2018-01-17 15:18:55","11624.64747","4002.34061","2018-01-17","15:18:55",116.417985277778,40.0427947222222
"175049","2018-01-17 15:19:00","11624.64842","4002.3392","2018-01-17","15:19:00",116.418011666667,40.0427555555556
"175050","2018-01-17 15:19:05","11624.64849","4002.33966","2018-01-17","15:19:05",116.418013611111,40.0427683333333
"175051","2018-01-17 15:19:10","11624.64851","4002.33974","2018-01-17","15:19:10",116.418014166667,40.0427705555555
"175052","2018-01-17 15:19:15","11624.64798","4002.34008","2018-01-17","15:19:15",116.417999444444,40.04278
"175053","2018-01-17 15:19:20","11624.64804","4002.34076","2018-01-17","15:19:20",116.418001111111,40.0427988888889
"175054","2018-01-17 15:19:25","11624.64724","4002.34197","2018-01-17","15:19:25",116.417978888889,40.0428325
"175055","2018-01-17 15:19:30","11624.64756","4002.34102","2018-01-17","15:19:30",116.417987777778,40.0428061111111
"175056","2018-01-17 15:19:35","11624.64721","4002.34141","2018-01-17","15:19:35",116.417978055556,40.0428169444444
"175057","2018-01-17 15:19:40","11624.6469","4002.34236","2018-01-17","15:19:40",116.417969444444,40.0428433333333
"175058","2018-01-17 15:19:45","11624.64702","4002.34165","2018-01-17","15:19:45",116.417972777778,40.0428236111111
"175059","2018-01-17 15:19:50","11624.64655","4002.34185","2018-01-17","15:19:50",116.417959722222,40.0428291666667
"175060","2018-01-17 15:19:55","11624.64617","4002.34196","2018-01-17","15:19:55",116.417949166667,40.0428322222222
"175061","2018-01-17 15:20:00","11624.64523","4002.34344","2018-01-17","15:20:00",116.417923055556,40.0428733333333
"175062","2018-01-17 15:20:05","11624.64423","4002.34444","2018-01-17","15:20:05",116.417895277778,40.0429011111111
"175063","2018-01-17 15:20:10","11624.64293","4002.34596","2018-01-17","15:20:10",116.417859166667,40.0429433333333
"175064","2018-01-17 15:20:15","11624.64274","4002.34592","2018-01-17","15:20:15",116.417853888889,40.0429422222222
"175065","2018-01-17 15:20:20","11624.64338","4002.34429","2018-01-17","15:20:20",116.417871666667,40.0428969444444
"175066","2018-01-17 15:20:25","11624.64292","4002.34422","2018-01-17","15:20:25",116.417858888889,40.042895
"175067","2018-01-17 15:20:30","11624.64353","4002.34289","2018-01-17","15:20:30",116.417875833333,40.0428580555555
"175068","2018-01-17 15:20:35","11624.64427","4002.34239","2018-01-17","15:20:35",116.417896388889,40.0428441666667
"175069","2018-01-17 15:20:40","11624.64555","4002.34103","2018-01-17","15:20:40",116.417931944444,40.0428063888889
"175070","2018-01-17 15:20:45","11624.64612","4002.34086","2018-01-17","15:20:45",116.417947777778,40.0428016666666
"175071","2018-01-17 15:20:50","11624.64627","4002.34212","2018-01-17","15:20:50",116.417951944444,40.0428366666667
"175072","2018-01-17 15:20:55","11624.64718","4002.3415","2018-01-17","15:20:55",116.417977222222,40.0428194444444
"175073","2018-01-17 15:21:00","11624.64839","4002.34004","2018-01-17","15:21:00",116.418010833333,40.0427788888889
"175074","2018-01-17 15:21:05","11624.64921","4002.33956","2018-01-17","15:21:05",116.418033611111,40.0427655555556
"175075","2018-01-17 15:21:10","11624.6495","4002.33988","2018-01-17","15:21:10",116.418041666667,40.0427744444444
"175076","2018-01-17 15:21:15","11624.65021","4002.33976","2018-01-17","15:21:15",116.418061388889,40.0427711111111
"175077","2018-01-17 15:21:20","11624.65109","4002.33881","2018-01-17","15:21:20",116.418085833333,40.0427447222222
"175078","2018-01-17 15:21:25","11624.65118","4002.3381","2018-01-17","15:21:25",116.418088333333,40.042725
"175079","2018-01-17 15:21:30","11624.65021","4002.33908","2018-01-17","15:21:30",116.418061388889,40.0427522222222
"175080","2018-01-17 15:21:35","11624.64929","4002.33892","2018-01-17","15:21:35",116.418035833333,40.0427477777778
"175081","2018-01-17 15:21:40","11624.64881","4002.33921","2018-01-17","15:21:40",116.4180225,40.0427558333333
"175082","2018-01-17 15:21:45","11624.64903","4002.33878","2018-01-17","15:21:45",116.418028611111,40.0427438888889
"175083","2018-01-17 15:21:50","11624.64858","4002.33965","2018-01-17","15:21:50",116.418016111111,40.0427680555555
"175084","2018-01-17 15:21:55","11624.64925","4002.33997","2018-01-17","15:21:55",116.418034722222,40.0427769444444
"175085","2018-01-17 15:22:00","11624.64962","4002.33981","2018-01-17","15:22:00",116.418045,40.0427725
"175086","2018-01-17 15:22:05","11624.64993","4002.33984","2018-01-17","15:22:05",116.418053611111,40.0427733333333
"175087","2018-01-17 15:22:10","11624.65065","4002.33927","2018-01-17","15:22:10",116.418073611111,40.0427575
"175088","2018-01-17 15:22:15","11624.65188","4002.33768","2018-01-17","15:22:15",116.418107777778,40.0427133333333
"175089","2018-01-17 15:22:20","11624.65347","4002.3356","2018-01-17","15:22:20",116.418151944444,40.0426555555556
"175090","2018-01-17 15:22:25","11624.65318","4002.33598","2018-01-17","15:22:25",116.418143888889,40.0426661111111
"175091","2018-01-17 15:22:30","11624.65224","4002.33705","2018-01-17","15:22:30",116.418117777778,40.0426958333333
"175092","2018-01-17 15:22:35","11624.65169","4002.33717","2018-01-17","15:22:35",116.4181025,40.0426991666667
"175093","2018-01-17 15:22:40","11624.65103","4002.33706","2018-01-17","15:22:40",116.418084166667,40.0426961111111
"175094","2018-01-17 15:22:45","11624.65083","4002.33747","2018-01-17","15:22:45",116.418078611111,40.0427075
"175095","2018-01-17 15:22:50","11624.64998","4002.33895","2018-01-17","15:22:50",116.418055,40.0427486111111
"175096","2018-01-17 15:22:55","11624.64953","4002.33938","2018-01-17","15:22:55",116.4180425,40.0427605555555
"175097","2018-01-17 15:23:00","11624.64935","4002.33917","2018-01-17","15:23:00",116.4180375,40.0427547222222
"175098","2018-01-17 15:23:05","11624.64999","4002.33762","2018-01-17","15:23:05",116.418055277778,40.0427116666667
"175099","2018-01-17 15:23:10","11624.65014","4002.33612","2018-01-17","15:23:10",116.418059444444,40.04267
"175100","2018-01-17 15:23:15","11624.64996","4002.33611","2018-01-17","15:23:15",116.418054444444,40.0426697222222
"175101","2018-01-17 15:23:20","11624.64972","4002.33648","2018-01-17","15:23:20",116.418047777778,40.04268
"175102","2018-01-17 15:23:25","11624.6499","4002.33684","2018-01-17","15:23:25",116.418052777778,40.04269
"175103","2018-01-17 15:23:30","11624.64942","4002.3375","2018-01-17","15:23:30",116.418039444444,40.0427083333333
"175104","2018-01-17 15:23:35","11624.64793","4002.33952","2018-01-17","15:23:35",116.417998055556,40.0427644444444
"175105","2018-01-17 15:23:40","11624.64636","4002.34172","2018-01-17","15:23:40",116.417954444445,40.0428255555555
"175106","2018-01-17 15:23:45","11624.64615","4002.34191","2018-01-17","15:23:45",116.417948611111,40.0428308333333
"175107","2018-01-17 15:23:50","11624.64646","4002.34138","2018-01-17","15:23:50",116.417957222222,40.0428161111111
"175108","2018-01-17 15:23:55","11624.6472","4002.34058","2018-01-17","15:23:55",116.417977777778,40.0427938888889
"175109","2018-01-17 15:24:00","11624.64742","4002.33982","2018-01-17","15:24:00",116.417983888889,40.0427727777778
"175110","2018-01-17 15:24:05","11624.64773","4002.33866","2018-01-17","15:24:05",116.4179925,40.0427405555555
"175111","2018-01-17 15:24:10","11624.64806","4002.3378","2018-01-17","15:24:10",116.418001666667,40.0427166666667
"175112","2018-01-17 15:24:15","11624.64723","4002.33889","2018-01-17","15:24:15",116.417978611111,40.0427469444445
"175113","2018-01-17 15:24:20","11624.64555","4002.34109","2018-01-17","15:24:20",116.417931944444,40.0428080555556
"175114","2018-01-17 15:24:25","11624.64511","4002.3412","2018-01-17","15:24:25",116.417919722222,40.0428111111111
"175115","2018-01-17 15:24:30","11624.64491","4002.34105","2018-01-17","15:24:30",116.417914166667,40.0428069444444
"175116","2018-01-17 15:24:35","11624.64567","4002.33942","2018-01-17","15:24:35",116.417935277778,40.0427616666667
"175117","2018-01-17 15:24:40","11624.64629","4002.33888","2018-01-17","15:24:40",116.4179525,40.0427466666667
"175118","2018-01-17 15:24:45","11624.64658","4002.33813","2018-01-17","15:24:45",116.417960555556,40.0427258333333
"175119","2018-01-17 15:24:50","11624.64669","4002.33767","2018-01-17","15:24:50",116.417963611111,40.0427130555556
"175120","2018-01-17 15:24:55","11624.64696","4002.33791","2018-01-17","15:24:55",116.417971111111,40.0427197222222
"175121","2018-01-17 15:25:00","11624.64713","4002.3374","2018-01-17","15:25:00",116.417975833333,40.0427055555555
"175122","2018-01-17 15:25:05","11624.64641","4002.33812","2018-01-17","15:25:05",116.417955833333,40.0427255555555
"175123","2018-01-17 15:25:10","11624.64551","4002.33908","2018-01-17","15:25:10",116.417930833333,40.0427522222222
"175124","2018-01-17 15:25:15","11624.64648","4002.33694","2018-01-17","15:25:15",116.417957777778,40.0426927777778
"175125","2018-01-17 15:25:20","11624.64765","4002.33603","2018-01-17","15:25:20",116.417990277778,40.0426675
"175126","2018-01-17 15:25:25","11624.64892","4002.33483","2018-01-17","15:25:25",116.418025555556,40.0426341666667
"175127","2018-01-17 15:25:30","11624.65031","4002.334","2018-01-17","15:25:30",116.418064166667,40.0426111111111
"175128","2018-01-17 15:25:35","11624.65171","4002.33251","2018-01-17","15:25:35",116.418103055556,40.0425697222222
"175129","2018-01-17 15:25:40","11624.65279","4002.33188","2018-01-17","15:25:40",116.418133055556,40.0425522222222
"175130","2018-01-17 15:25:45","11624.65341","4002.33155","2018-01-17","15:25:45",116.418150277778,40.0425430555555
"175131","2018-01-17 15:25:50","11624.65465","4002.33041","2018-01-17","15:25:50",116.418184722222,40.0425113888889
"175132","2018-01-17 15:25:55","11624.65421","4002.33097","2018-01-17","15:25:55",116.4181725,40.0425269444444
"175133","2018-01-17 15:26:00","11624.65366","4002.33206","2018-01-17","15:26:00",116.418157222222,40.0425572222222
"175134","2018-01-17 15:26:05","11624.65314","4002.33316","2018-01-17","15:26:05",116.418142777778,40.0425877777778
"175135","2018-01-17 15:26:10","11624.65233","4002.33446","2018-01-17","15:26:10",116.418120277778,40.0426238888889
"175136","2018-01-17 15:26:15","11624.65219","4002.33433","2018-01-17","15:26:15",116.418116388889,40.0426202777778
"175137","2018-01-17 15:26:20","11624.65192","4002.33428","2018-01-17","15:26:20",116.418108888889,40.0426188888889
